"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_likelihood[15]",-2.0979881501076116,-2.12543,0.9186679113076944,0.7985431860000003,-3.5638905,-0.531107,1.0106824506054894,477.43823600300584,174.96911408469356
"log_likelihood[16]",-3.59740334521875,-3.41503,0.7463802323479328,0.49969550399999996,-5.03955,-2.7735295000000004,1.0019381137601537,1712.4281580772713,1476.8222936595369
"log_likelihood[17]",-3.8364228912875005,-3.76511,0.3677883091406727,0.23009951999999967,-4.4286010000000005,-3.44931,1.0030999242166243,1162.922799350488,2011.7900882933093
"log_likelihood[18]",-5.867623786589375,-5.61261,1.68410689268277,1.5270705869999999,-8.9716005,-3.54683,1.0033313756654367,6832.142337079069,18221.465185893794
"log_likelihood[19]",-2.3992845747285534,-2.37113,1.029150863686047,0.8133543599999999,-4.1792925,-0.795456,1.0097578529569244,441.96857373996005,144.85711158255356
"log_likelihood[20]",-3.8980623908874996,-3.66123,0.8625222412752458,0.6368211780000003,-5.5825115,-2.9742295000000007,1.0051633677974463,1106.0067406112737,8785.459042770948
"log_likelihood[21]",-2.1543200374587053,-2.11592,0.99588849209356,0.8400411599999997,-3.825611,-0.685831,1.010737814590256,514.6835901607747,1548.3047585600107
"log_likelihood[22]",-2.4681196278408786,-2.40845,1.0039423272932921,0.7069926360000004,-4.070371999999999,-1.0356995000000009,1.0048913084446116,1350.543017583459,516.8029195860295
"log_likelihood[23]",-2.2716255743693528,-2.1656449999999996,1.1221112098023718,0.911443176,-4.313640500000001,-0.6350408000000016,1.0074003781986838,949.7026955971061,348.83375538357825
"log_likelihood[24]",-3.63590326208375,-3.44131,0.7624933749942754,0.5510824200000002,-5.11942,-2.77854,1.002714077386591,1409.1002781042812,6227.02207313394
"log_likelihood[25]",-6.3216867605125,-6.11963,1.3661930278879453,1.2715518899999994,-8.8316,-4.44301,1.0024158305984843,3984.3100931080708,11611.350326825803
"log_likelihood[26]",-3.860645656206975,-3.67378,0.8899166394766137,0.7548732029999997,-5.550773,-2.79537,1.002453543525397,2553.392858978006,14447.250035089475
"log_likelihood[27]",-2.4717104033882937,-2.40271,1.101002534051106,0.8878550099999999,-4.422972000000001,-0.7789029000000001,1.0145675134174403,318.0731536298902,129.80214800306
"log_likelihood[28]",-3.477219512024999,-3.37471,0.4847689298546155,0.32308819199999983,-4.42225,-2.92112,1.0088400194118226,449.68754099476223,319.2482280278694
"log_likelihood[29]",-2.0899613123994625,-2.09539,0.9083356766964393,0.7897217159999999,-3.5906309999999997,-0.677435250000001,1.0091351182334645,572.5975707082277,1059.8522391673562
"log_likelihood[30]",-2.910881372915357,-2.6596450000000003,1.3943400168414948,1.1551158990000003,-5.5435115,-1.066798500000002,1.0067547502323049,764.7973561549929,483.68236438311664
"log_likelihood[31]",-2.118156703721319,-2.1347,0.9294020683332576,0.8016269940000001,-3.619561,-0.537216,1.0106179779346058,476.3274205773679,196.01831130275127
"log_likelihood[32]",-3.35458953430625,-3.25305,0.5462442721751064,0.36651354599999986,-4.38921,-2.71681,1.0018688476695645,1478.9582610552006,2282.5860171435947
"log_likelihood[33]",-3.81352343245,-3.7558049999999996,0.31028985656147745,0.2387356649999993,-4.39208,-3.4395895000000007,1.002632060320249,1847.4220080343773,13952.955201882554
"log_likelihood[34]",-3.9476350511015252,-3.77004,0.9087130493378305,0.7924793519999994,-5.6544105,-2.8369495000000002,1.0033701098053815,2056.030643402183,2986.843115016042
"log_likelihood[35]",-2.4411984843861725,-2.3995249999999997,1.058482852278276,0.8631845460000002,-4.28885,-0.8002022500000024,1.0092764710948197,481.97126672304506,153.60753767915236
"log_likelihood[36]",-3.670048666075,-3.50654,0.6361643765179493,0.4446465659999998,-4.9048205,-2.9762495000000007,1.0015217764032514,4486.362227897609,69178.28989467578
"log_likelihood[37]",-2.2318769883638834,-2.1263449999999997,1.0912848723657713,0.8805828569999995,-4.299630499999999,-0.6939113000000051,1.017141373005833,270.45316610757857,180.4086610488114
"log_likelihood[38]",-2.489635671403019,-2.43252,0.9686867022047477,0.7348655159999999,-4.193561,-1.0530795000000006,1.0059086776884552,1503.2131234756919,620.2875929161785
"log_likelihood[39]",-2.139984068223734,-2.14595,0.939307874148484,0.8112787200000001,-3.6792605,-0.5842195000000007,1.0102185027122161,590.7995411327728,272.0131034312519
"log_likelihood[40]",-3.264424639305,-3.20041,0.45497575965908643,0.32897411399999954,-4.0773905,-2.70116,1.0031831840340575,1189.157057119371,3596.2279207767187
"log_likelihood[41]",-3.8232254672375,-3.76864,0.3122966141300749,0.22836487800000016,-4.410471,-3.44842,1.0021663854580116,3848.3254998279476,4761.685817395333
"log_likelihood[42]",-3.5327391743077627,-3.42094,0.5982338726016384,0.4009543439999997,-4.695150999999999,-2.8124,1.007520690002663,592.8769818576067,684.2529097460673
"log_likelihood[43]",-2.4134543362665877,-2.37484,1.030197000757945,0.8507900100000002,-4.215310499999999,-0.804503300000001,1.0124744270247088,366.9388209974772,160.04517508360277
"log_likelihood[44]",-3.415874055175,-3.34989,0.39842352752456256,0.29193876599999985,-4.14509,-2.9300895000000007,1.0019056557430885,3175.261186485299,22289.386639081324
"log_likelihood[45]",-2.0889405656363347,-2.09199,0.8825572132398213,0.7897365419999999,-3.5357014999999996,-0.7033960500000014,1.0085796028071852,586.644679706506,835.5695852952445
"log_likelihood[46]",-2.3705340557080565,-2.3701,0.8250631108833033,0.6501126870000001,-3.73843,-1.0403395000000006,1.0060918772856768,1954.5468281906788,926.537820912952
"log_likelihood[47]",-2.122390892843985,-2.1463,0.9358860444621878,0.8098702500000001,-3.62893,-0.5306776500000006,1.0130318404134668,419.01024215132117,209.94699571252906
"log_likelihood[48]",-3.7842178159625,-3.5665050000000003,0.8750626689358144,0.6765770970000002,-5.49941,-2.79157,1.0018919177003962,2713.8857250502556,5803.402105718575
"log_likelihood[49]",-3.8754446864125,-3.79986,0.365865030440388,0.2566677119999999,-4.56714,-3.459739500000001,1.001531728251681,3771.4892897155523,2567.6470107068867
"log_likelihood[50]",-3.6981380682836504,-3.55405,0.7157726434091928,0.5464863599999997,-5.038440499999999,-2.8316095000000003,1.0053652568941636,913.0489183123158,4301.97174381887
"log_likelihood[51]",-2.2938849294716595,-2.33614,0.8754021618973085,0.7327824630000002,-3.67077,-0.7975909500000015,1.0107038931959305,404.78487634165873,141.7459733441059
"log_likelihood[52]",-3.4999179151999997,-3.39345,0.49808889062063694,0.34325155199999957,-4.4759804999999995,-2.9372,1.0026845754618436,1302.2756549679693,1665.0768615109712
"log_likelihood[53]",-2.1119531975279275,-2.1047149999999997,0.9198820844037827,0.8006410649999995,-3.63722,-0.6916045000000007,1.006897114628012,789.5270884969756,1303.592229083638
