"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"w[32,1]",-0.5843291414735564,-0.8613595000000001,5.375399663489609,5.117512659,-8.81209,8.794690999999997,1.0154624486906343,297.3208237696592,1951.6944063605188
"w[33,1]",11.929866225745414,12.2811,5.529011881799167,5.0310548399999995,2.159147500000002,20.4215,1.0062828572689086,994.840062579448,6776.771324731938
"w[34,1]",7.076316494573597,7.230025,5.481018477721868,5.258448614999999,-2.2526259999999994,15.7593,1.0326778898556785,116.32351595217837,1156.6823720952607
"w[35,1]",-2.9183770580338035,-3.432905,5.250175054262028,4.7949404118,-11.0462,6.399451499999998,1.0128283987525897,1334.5750229572209,4261.121464686055
"w[36,1]",-3.238764839381631,-3.54354,5.186183540651568,4.803208872,-11.3269,5.722060999999998,1.0134370516078735,290.80624405379484,9873.576658082267
"w[37,1]",-0.3251823178596739,-0.49349,5.129601463529808,4.667358233999999,-8.777054999999999,8.278940500000001,1.0118531470375494,1389.0332559908,8247.965857730338
"w[38,1]",0.6131127257012142,1.01015,5.381924595485812,5.207106177,-8.814545999999998,8.662753999999996,1.0108393972162006,316.5570896167487,8382.28258800408
"w[39,1]",-13.153991689679371,-13.6157,6.59423054580141,7.1084591339999985,-22.8098,-1.598748500000002,1.0195343165139268,229.37033990978873,991.4314067573645
"w[40,1]",14.333035180863867,14.6513,7.921121186141817,8.861300049,0.7606258000000004,25.9531,1.0185163393829706,230.14204518237582,3151.498585579327
"w[41,1]",-16.391048626716962,-16.7883,6.961303076018655,7.294985040000001,-26.7699,-4.2911405000000125,1.0239063215352397,180.82396887051664,407.94049858371
"w[42,1]",-3.0244905386993755,-2.807845,5.299181235821297,5.4338579862,-11.861305,5.249111499999998,1.0165579307683956,188.6354687945475,8382.828757048097
"w[43,1]",-2.3564806111188887,-2.6429549999999997,5.314243282092382,4.882283343,-10.84281,6.745468999999987,1.0189801180908438,751.4491806232099,8296.356996038865
"w[1,2]",-0.8013980798131118,-0.611173,9.314802138598532,9.32392314,-15.7643,14.455,1.0111037260841231,401.9975168625061,4634.140571726875
"w[2,2]",-0.5939486630540683,-0.7029235,9.107396530821658,8.737267956899998,-15.635015,14.484644999999938,1.005084797791615,859.9279709703013,5983.457088522468
"w[3,2]",-0.7867415194945067,-0.4536535,9.32407770571401,9.2153649441,-15.808905,14.5134,1.015211036062105,402.49616157935924,7326.105113189341
"w[4,2]",-2.4287302997154137,-1.665965,10.935871592011798,11.09785404,-21.181,14.433204999999994,1.0616529111783453,64.33864239991934,80.34610766880449
"w[5,2]",-1.789218873899314,-1.873465,9.713744392332089,10.461492468,-16.296705,14.5922,1.0307884478733875,122.17049424835639,1741.4138016259662
"w[6,2]",13.296522121352535,14.305,4.573115853620843,3.5966393400000003,4.1920494999999995,18.9307,1.0138952399136,2287.898393702287,10191.97462684392
"w[7,2]",-26.9619146491315,-28.14195,4.579426093016004,3.6023473500000027,-32.3679,-17.825095000000005,1.016449942167517,896.0979712973159,6781.317854393716
"w[8,2]",-13.759312337813,-13.8127,3.2825683480653978,2.518492620000001,-19.0804,-8.195487000000004,1.0105611530955492,5794.093766145201,8174.6204837941095
"w[9,2]",-0.9145863207985744,-0.725142,3.3441812777986657,2.7290396111999997,-6.8207035000000005,4.201893499999995,1.0055120881462662,1067.8932556563125,9373.696822296537
"w[10,2]",2.502415116215863,2.5519100000000003,3.381729608956787,2.8749407946000005,-2.9800514999999996,8.024691999999998,1.0155399115824342,246.74424689997326,6991.412731262398
"w[11,2]",4.845197491891844,5.016425,3.2907544993224693,2.6186719019999996,-0.8183467999999999,10.039804999999994,1.007140140954219,3400.679478885954,9373.641855831114
"w[12,2]",-0.07024681285948783,-0.241514,3.2924747558504444,2.536461732,-5.244400499999999,5.678741499999998,1.0128552043470382,4645.760592904384,6672.575248276227
"w[13,2]",1.8774265961414645,1.60586,3.417344149498704,2.9035001183999998,-3.4600824999999995,7.448590999999999,1.0216229975296587,255.06353143375648,10090.353576218999
"w[14,2]",13.378458218275588,14.0857,3.876687267267863,3.1998955800000006,6.179941500000001,18.712804999999992,1.038233323742998,149.52621723585372,598.255547077393
"w[15,2]",-0.39069793345574705,-0.7184195,3.4327535224522356,2.7646939173,-5.3942735,5.841434999999979,1.0155221853994574,2748.3448863581134,8035.802761793628
"w[16,2]",7.039064108381881,7.41025,3.538617351448471,2.8713365940000006,0.50585985,12.1155,1.0085204848982248,1874.1262280445203,7115.819217930377
"w[17,2]",-12.461608237809836,-13.1158,4.020609349738097,3.390854460000001,-17.7175,-4.704818000000002,1.0122309606886284,798.9402650862177,5301.893101984208
"w[18,2]",9.367549160840472,9.986575,3.8483822222743287,3.467541945,2.3294185,14.584604999999993,1.0215468762025275,264.5467786407235,10216.967191998918
"w[19,2]",-4.237790812884124,-4.67462,3.5820872604808645,2.9794477859999997,-9.156640999999999,2.4946019999999973,1.0148801836848316,606.0445777343961,6485.955481224992
"w[20,2]",10.279299770559026,10.868,3.6793005093844275,2.905747739999999,3.277069,15.253204999999992,1.0135179216791523,1721.8280996784524,7299.710200260144
"w[21,2]",-4.908679550234069,-5.24593,3.425684523787609,2.7796229579999996,-9.8557805,1.3084109999999987,1.012511343167005,811.3299617127103,7551.0238563274825
"w[22,2]",-3.31188699493018,-3.28948,3.2617330187232945,2.520242088,-8.6491345,2.157024999999993,1.0156575010648128,6453.046397764842,9059.090081482818
"w[23,2]",-2.930454397885084,-3.164225,3.2849780409490483,2.6174561699999996,-8.0137125,2.8011909999999984,1.0096110875027786,1709.4779751031656,9839.261977246915
"w[24,2]",3.701421111947786,3.73446,3.281161946724959,2.64288276,-1.8172559999999995,8.987751,1.0049080486526645,870.5279383448571,9300.396797690903
"w[25,2]",6.85952582190831,7.220225,3.4742459364653726,2.9595512939999997,0.6531338500000001,11.9108,1.012611686194402,254.66223169996127,10442.825375295753
"w[26,2]",-6.9396790540446585,-7.44799,3.528458015051915,2.7649452180000003,-11.8626,-0.3056972500000011,1.0122147828484942,1883.191934519591,10388.529712663229
"w[27,2]",1.6671902441782938,1.77234,3.2874924716853897,2.509811997,-4.0117115,6.918911999999997,1.012374255455247,6880.994315664026,8211.077029909338
"w[28,2]",1.3456718453367924,1.52473,3.2879248103994154,2.6251493814,-4.3108505,6.494040499999999,1.0073824969742105,1182.746695777797,8968.82383482389
"w[29,2]",-4.153107106934628,-4.49913,3.516791858197791,2.8921819500000003,-9.309681999999999,2.2586404999999994,1.0193921014780902,313.29113397858913,1432.458787563902
"w[30,2]",9.781588375339883,10.2174,3.554812186952414,2.8100755619999993,3.1312284999999997,14.7599,1.0127158590800847,812.3628732461436,10628.24738191077
"w[31,2]",0.1273871658424156,-0.1102165,3.354384163294096,2.8887223028999998,-4.8548,6.00862,1.009932064614302,447.36585147868215,8907.297433021098
"w[32,2]",-1.3147351134396985,-1.55237,3.3798815961904425,2.9161889505,-6.645922,4.303960499999999,1.0176941498263044,185.54411114656148,7771.898149219533
"w[33,2]",4.6945433103159715,4.99797,3.5259839157585446,3.0637632480000003,-1.6292044999999997,9.902084499999992,1.0043917464456047,876.052197223994,8467.830960247265
"w[34,2]",-11.768212699173352,-12.3566,3.6440193301528168,2.8869928500000004,-16.7411,-4.862959000000001,1.010171239770697,1281.7808532845527,6740.1055495475985
"w[35,2]",-1.544216846894446,-1.583655,3.3099896763250594,2.744136927,-6.923417999999999,3.892294499999994,1.006561794483916,498.26941950506716,9099.17362745886
"w[36,2]",3.3996023640500375,3.4531549999999998,3.4880244087567744,3.0493968540000003,-2.5241909999999996,8.6547205,1.02148401136421,172.92688717477273,4623.018025878161
"w[37,2]",2.1282583510119366,2.1279950000000003,3.2869735121510013,2.6928708429,-3.36407,7.475141499999998,1.0041626122777598,1440.1934646326163,9594.449533353845
"w[38,2]",-2.622182912699389,-2.8443050000000003,3.424628731334968,3.0397940538,-7.6473605,3.3937304999999998,1.0200049914835416,215.72569929058875,3880.756027754897
"w[39,2]",1.1397955019952735,1.28602,3.3220250999097054,2.8189593011999996,-4.5136804999999995,6.312864499999994,1.0087143660510953,511.3059203435623,8913.079415762482
"w[40,2]",2.3998609676364246,2.438975,3.286431122580634,2.718651033,-3.150881,7.646800999999998,1.0119161926995055,783.5696152774765,8928.245730041408
"w[41,2]",3.8596920762309437,4.036720000000001,3.4610418843698616,2.9789807670000004,-1.73248,9.314091,1.020202728557247,227.78822333806056,10258.44117064537
"w[42,2]",-3.74063157952731,-4.023575,3.3296101497009496,2.6601550499999997,-8.8086705,2.165511499999998,1.0063397893392743,3905.635953112689,9431.491225264675
"w[43,2]",-1.2415511074638446,-1.199815,3.4608645060934107,3.104001011999999,-6.8124715,4.338611999999997,1.0207015917313036,197.78798560473572,5558.897238995978
"w[1,3]",0.5369328844751409,0.358225,9.691256121560317,9.767138996999998,-15.644709999999998,15.6519,1.0202811128686997,169.40592927042667,1668.2446551635803
"w[2,3]",0.7599632536843418,1.166085,9.789461745394872,9.873804653999999,-15.847309999999998,16.415204999999993,1.0253805454137557,117.81424773344318,391.69708651371104
"w[3,3]",-18.714282674853056,-19.4574,6.066004909160314,5.809419840000002,-27.330605,-7.621007000000004,1.016512218723055,559.218041266118,8434.007738033837
"w[4,3]",-21.65033731659975,-22.33665,5.518379243668813,4.744542390000001,-30.0761,-11.826895000000007,1.01281842087019,983.6296171538723,9206.28066659092
"w[5,3]",-22.33173853658193,-23.0944,6.0813474246838215,6.1223967,-30.658005000000003,-11.2586,1.015120681006115,334.33780843987535,10491.552136668264
"w[6,3]",-3.15797232786028,-2.583985,5.427313228083506,4.902975249899999,-12.839105,5.043101499999998,1.006564376145635,998.5594771779037,6987.256026172505
"w[7,3]",0.6567469103945278,0.7323235,5.198580071970234,4.4084169549,-8.352039999999999,9.277662499999996,1.0297031858994976,1389.4579342667969,1297.8945319505783
"w[8,3]",5.750643392543202,5.71325,5.275651836310879,4.5928131059999995,-3.218407499999999,14.7206,1.0201685790933843,789.9121356632434,497.09589604392
"w[9,3]",11.002275932194294,11.8657,5.724311716100997,5.239619595000001,0.8210619000000002,19.3766,1.017497863905884,617.2375215637321,8365.497961489447
"w[10,3]",-0.1406881198164499,-0.8683179999999999,5.6757086186644985,5.634001573199999,-8.087354,9.915192499999996,1.0169275040977463,211.50177009321175,8172.188040133567
"w[11,3]",5.397593039874127,5.23569,5.138878857784058,4.301311706999999,-3.2064369999999993,14.106904999999994,1.0132845128837575,4977.292488721596,5182.809169400794
"w[12,3]",12.553627508277684,13.42515,5.986679353122967,5.853527189999999,1.6759365000000004,20.7969,1.0116784468703228,361.2579109738371,7189.659100396141
"w[13,3]",-1.9229215639208397,-2.42671,5.2886415711196015,4.5896069834999995,-10.083805,7.486860999999998,1.0067314711161255,1562.2594991307799,9519.926372795493
"w[14,3]",-9.84234180557741,-10.5649,6.933520295930783,7.842931760999999,-19.066004999999997,2.5356944999999937,1.032570053195473,134.83101056912244,1265.726832323065
"w[15,3]",13.317275784793228,14.1846,6.453375133973275,6.875705759999998,1.6259700000000008,21.8579,1.0166845099728843,249.00442252838573,7709.1343632922535
"w[16,3]",10.886165926353726,11.7584,5.944793380670898,5.84426094,0.0791834000000003,19.175604999999994,1.0078511505704923,549.2905199060364,7679.876073070166
"w[17,3]",-13.980185997521733,-14.16835,8.346551656771695,9.322811189999996,-26.5515,0.1764763999999883,1.0372570220645652,123.7685078629903,151.51311167449
"w[18,3]",12.594833984194258,13.04645,7.521875150362175,8.242915002,-0.32091639999999955,23.618604999999995,1.0241668043928651,193.25632942438494,983.5429338249132
"w[19,3]",-7.233843879098507,-7.847545,5.828519336435781,5.913579902999999,-15.288205,3.252314999999993,1.0169275714658352,260.4657762998668,6276.332267543637
"w[20,3]",-5.39248288136103,-6.02693,5.246251190569727,4.417844066999999,-13.511905,3.977730999999985,1.0148102982392375,1961.3007596782384,8859.006387506666
"w[21,3]",0.8558296210906663,0.7730055,5.312739226876295,4.6435395236999994,-8.027482000000001,9.733320999999998,1.0088204596192325,361.2534841067171,635.5097624892351
"w[22,3]",14.871833877493533,15.737,7.330282380497444,8.31056604,1.7559440000000004,24.7898,1.0192851271365042,192.24307428871484,765.9106911741582
"w[23,3]",-4.600853621551057,-4.9612549999999995,5.265838804045525,4.828746656999999,-12.79441,4.443393499999995,1.0077152595958427,498.2368889069639,8952.08413603211
"w[24,3]",-19.608963281410837,-20.41845,7.033070860808432,7.4756398499999985,-29.3035,-6.936788500000016,1.0234622516960785,193.79582972016394,724.5841965711099
"w[25,3]",-4.518536399759091,-4.142165,5.519022569781516,4.614481305,-14.334204999999999,4.054298999999987,1.021076296691718,641.8631987149018,294.3641989885345
"w[26,3]",0.9245999238128396,1.378775,5.481574481132455,4.805840486999999,-8.744657499999999,9.628702999999996,1.016827073080294,876.9001404842555,454.3975562942103
"w[27,3]",-2.7117454508314216,-3.08175,5.2181575385169685,4.66475871729,-10.8793,6.419770999999999,1.0089537027070745,1682.170023386457,7940.420177463187
"w[28,3]",1.5340520941619498,1.51853,5.0986768109367,4.331734658999999,-7.1334005,9.979474499999993,1.0228394292585208,2999.1917943445424,7871.360837856189
"w[29,3]",2.7932486104895,2.66182,5.110117741184897,4.3994917029,-5.809529499999998,11.3878,1.0261733172718237,5035.956885744167,8199.584286021722
"w[30,3]",3.460988665608362,3.49639,5.240759475661329,4.881134328,-5.3756,11.824104999999992,1.0169437753581863,335.57617896055376,9998.906295010318
"w[31,3]",2.2196086271197557,1.778635,5.335879119918631,5.068920444,-5.799152,11.649504999999992,1.0091385486954767,477.7613817308624,7544.983526443918
"w[32,3]",13.228091478516337,14.03915,6.175987106266755,6.32454921,2.007798,21.8004,1.0189380992388566,425.62517118483197,7824.32706340642
"w[33,3]",-1.6535287150091025,-2.11716,5.496437065637672,5.396856737999999,-9.78426,8.023642499999983,1.0117964572551428,391.1893912432308,8330.80751787083
"w[34,3]",-1.578597889451228,-2.01758,5.4632230294644275,4.910556525,-10.34901,7.93367399999998,1.0204023788024839,250.21792134505975,297.24716966067064
"w[35,3]",3.4465214546785248,3.68829,5.323204100434545,4.537319387999999,-5.7850715,12.439204999999992,1.0309861569517054,1246.9075491572269,293.5504723624049
"w[36,3]",0.8826797974384724,0.7429545,5.177218581777116,4.625155283699999,-7.562160500000001,9.667153999999995,1.0067153853259476,601.7665050525684,8796.328095893663
"w[37,3]",3.1018997181907486,3.45789,5.232930395448953,4.7189037882,-5.9763225,11.299504999999993,1.0174854968325036,602.8380272516656,5893.245502052923
"w[38,3]",-0.5425253407261686,-0.8363075,5.201454289151722,4.7968670504999995,-8.764741,8.39834,1.011741807245986,424.30469451722865,7421.928778325255
"w[39,3]",-2.245353295459961,-2.4560950000000004,5.169513078334866,4.5189648,-10.6591,6.596782499999996,1.0073291899136056,1471.02817085906,9212.204757666877
"w[40,3]",-2.327078551755894,-3.04211,5.332689140317029,4.714200980999999,-10.29821,7.223437999999988,1.0054744544523564,1052.322019701349,7349.632639993772
"w[41,3]",7.653141847933521,8.121585,5.383980388625767,4.796381499000001,-1.8487204999999998,15.941,1.0138961327681262,1574.1376450991688,9218.10933291974
"w[42,3]",5.224025876990968,5.283605,5.252172637403386,4.519528188,-4.018711499999998,13.806804999999994,1.0248069434907594,735.4918075650564,681.875042077044
"w[43,3]",3.836967549019773,3.77508,5.784328560291825,4.7235124502999994,-5.551470999999999,13.323314999999978,1.0282184582805032,702.2502566549281,292.3699314547904
"w[1,4]",-0.5606274261717177,-1.20107,9.375854314252571,9.082785663000001,-15.289204999999999,15.433814999999978,1.006040786346105,652.2626623206831,7436.736745492619
"w[2,4]",-21.58175082401348,-21.526,9.383680446201623,9.36988374,-37.125005,-6.205858500000002,1.0156600844608916,506.72876609141287,7169.919499182504
"w[3,4]",-6.762222258595756,-6.66276,6.94625000392388,7.136413556999999,-17.9366,4.655141999999997,1.0123186400953885,273.6860868160446,8248.011849976465
"w[4,4]",10.507954130423487,10.7318,7.498699528570557,7.315459746,-2.008372,22.6675,1.0100583982695612,1194.395023453018,7850.298161137535
"w[5,4]",1.4891754780938005,1.45165,6.786916045327958,6.367767,-9.568844499999999,12.954,1.0160922725942314,2679.4086261422567,8466.823438194317
"w[6,4]",10.977728378348298,11.0422,7.17209730466483,7.354585560000001,-0.612111999999999,22.63781499999998,1.0132669862291677,240.00297998680676,7714.869535036927
"w[7,4]",5.9686574280520315,5.835224999999999,7.1673753767653405,7.476469364699998,-4.84449,18.11280999999999,1.0198134473531457,196.11488580534265,854.7476777892513
"w[8,4]",5.904275391800418,6.0027349999999995,7.504701786119266,7.378255269000001,-6.966435499999999,18.643404999999994,1.0404071777649295,76.06371022958315,100.73274642463771
"w[9,4]",-7.767724822480148,-7.71011,7.721406363083071,7.818809859,-20.330905,4.96902,1.0383483381356016,86.54312007539211,119.6916974008737
"w[10,4]",-1.1160886219956818,-1.58565,7.285331256076298,7.299833141999999,-12.815805,11.140209999999986,1.0368081902110047,85.89389657420918,184.8720539624059
"w[11,4]",1.225102886622098,0.928191,6.778836510659014,6.5758929054,-9.7627715,12.632204999999992,1.012608174649493,1356.9294572665467,7808.19769562459
