"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"x[34,1]",21.9811923925,22.02,3.707641249759762,3.4770676499999973,15.907885,28.136235,1.0081159522062004,5508.874851675204,6159.791512512355
"x[35,1]",20.423877672499998,20.3178,4.042723556509947,4.074629579999998,14.28734,27.188804999999995,1.0144712647093748,360.8230485693906,3035.863317950039
"x[36,1]",23.14653474625,22.86355,3.92554380450052,3.7867827899999997,17.037490000000005,29.939629999999994,1.0068875813566462,3124.822844212474,4104.941251934306
"x[37,1]",31.359035875,31.2416,3.832247643116923,3.838970309999999,25.246260000000003,37.8665,1.0054951583633938,1726.278183082785,4684.106116690983
"x[38,1]",36.278809925,36.322500000000005,3.824412230656196,3.8089476599999927,29.970085,42.478695,1.00253178884083,2372.843994655743,4165.036969916625
"x[39,1]",46.6044707625,46.6215,4.060236162430484,4.032375479999999,39.959935,53.4749,1.015949291802538,285.5455301126503,195.49010394409922
"x[40,1]",48.017350525,48.075900000000004,4.062921511536471,4.079670419999999,41.110065,54.539519999999996,1.015803790697324,290.04682491684486,160.4586283191362
"x[41,1]",59.213928375,59.35425,3.938810869098399,4.031263529999999,52.61876,65.483345,1.0071526519824714,764.1292525568996,2856.6291270412266
"x[42,1]",64.2377146125,64.2984,4.059145660084019,4.034895899999998,57.335665000000006,70.73832999999999,1.002747664864685,1632.9272457229117,4025.2808642567625
"x[43,1]",64.7794926375,64.7264,4.411037945581427,4.120071270000002,57.48253,71.98012499999999,1.0024250616104073,4723.606865848872,5613.694725706752
"x[1,2]",7.09208952416875,6.26213,7.816604283348794,7.259743638,-4.639747,21.099354999999992,1.0104072740924774,802.344733796376,1340.533809522596
"x[2,2]",5.64635221521075,5.21319,7.880336084764755,7.295042120099999,-6.361881499999999,19.242649999999998,1.0197660002203228,1786.678040461846,4801.280941495312
"x[3,2]",3.8726697173477493,3.467245,7.465449700053697,7.184523927000001,-7.5791664999999995,16.604029999999987,1.0057978584681202,1015.0326054853293,2928.668678943991
"x[4,2]",2.794341901031875,2.831435,6.268965930235425,5.871681627,-7.3730255,13.406664999999991,1.0065534005867192,5233.715891698739,5535.8903411819565
"x[5,2]",1.391547679111375,1.4688599999999998,4.207341685680313,4.097520924,-5.568043,8.288026999999998,1.0046283122466113,2073.863646457138,5163.8233859830825
"x[6,2]",1.2445396926924999,1.2089400000000001,3.8025673170086547,3.738249879,-4.95778,7.420871499999989,1.008545213030964,1376.1227022070618,3414.8557639768114
"x[7,2]",1.8582584001565368,1.8247049999999998,3.8314736605669304,3.7120360284,-4.218459499999999,8.325567999999986,1.007082665249887,763.2634843798835,3390.5136244340365
"x[8,2]",4.947663434216,4.97991,3.6130962326452214,3.4341093149999993,-1.0006084999999998,10.913205,1.0115378110518594,4347.627068172742,5557.5716104353705
"x[9,2]",5.1319503002275,4.986045,3.725924119972522,3.586320444,-0.92015775,11.397045,1.0039049930627175,2621.2148832486723,2214.872560511531
"x[10,2]",9.011974432812499,8.96034,3.6786889958140683,3.5369795159999993,2.9811760000000005,15.181829999999996,1.006531335034327,4166.2568621310165,5398.673931208882
"x[11,2]",15.09703140375,14.9575,3.7316414179632678,3.7932321000000004,9.2192285,21.427304999999997,1.0064162961795502,723.7553991102124,2559.2795439221245
"x[12,2]",20.79146746125,20.8089,3.754043668987641,3.785670839999997,14.726634999999998,26.899649999999998,1.0117889063901075,574.6124163667814,2456.4501205018746
